14.5773164	1.26E-06	8.44E-10
14.6297529	1.25E-06	8.33E-10
14.6823789	1.24E-06	8.22E-10
14.7351934	1.23E-06	8.11E-10
14.7881982	1.22E-06	8.00E-10
14.8413936	1.21E-06	7.90E-10
14.8947803	1.20E-06	7.79E-10
14.9483594	1.19E-06	7.69E-10
15.0021318	1.19E-06	7.59E-10
15.0560967	1.18E-06	7.49E-10
15.1102559	1.17E-06	7.39E-10
15.1646094	1.16E-06	7.29E-10
15.2191582	1.15E-06	7.20E-10
15.2739033	1.14E-06	7.10E-10
15.3288477	1.14E-06	7.01E-10
15.3839873	1.13E-06	6.92E-10
15.4393252	1.12E-06	6.83E-10
15.4948633	1.11E-06	6.74E-10
15.5506006	1.10E-06	6.65E-10
15.6065381	1.10E-06	6.57E-10
15.6626777	1.09E-06	6.48E-10
15.7190195	1.08E-06	6.40E-10
15.7755625	1.07E-06	6.32E-10
15.8323096	1.06E-06	6.23E-10
15.8892607	1.06E-06	6.15E-10
15.946417	1.05E-06	6.08E-10
16.0037793	1.04E-06	6.00E-10
16.0613467	1.03E-06	5.92E-10
16.1191211	1.03E-06	5.85E-10
16.1771045	1.02E-06	5.77E-10
16.2352969	1.01E-06	5.70E-10
16.2936973	1.00E-06	5.63E-10
16.3523076	9.97E-07	5.55E-10
16.4111309	9.90E-07	5.48E-10
16.4701621	9.83E-07	5.41E-10
16.5294082	9.76E-07	5.35E-10
16.5888672	9.69E-07	5.28E-10
16.648541	9.62E-07	5.21E-10
16.7084277	9.55E-07	5.15E-10
16.7685312	9.49E-07	5.08E-10
16.8288496	9.42E-07	5.02E-10
16.8893867	9.35E-07	4.96E-10
16.9501406	9.28E-07	4.90E-10
17.0111113	9.22E-07	4.84E-10
17.0723027	9.15E-07	4.78E-10
17.1337148	9.08E-07	4.72E-10
17.1953477	9.02E-07	4.66E-10
17.2572012	8.95E-07	4.60E-10
17.3192793	8.89E-07	4.55E-10
17.3815781	8.83E-07	4.49E-10
17.4441035	8.76E-07	4.44E-10
17.5068516	8.70E-07	4.38E-10
17.5698262	8.64E-07	4.33E-10
17.6330293	8.58E-07	4.28E-10
17.696457	8.52E-07	4.23E-10
17.7601152	8.45E-07	4.17E-10
17.824	8.39E-07	4.12E-10
17.8881152	8.33E-07	4.07E-10
17.9524629	8.27E-07	4.03E-10
18.017041	8.21E-07	3.98E-10
18.0818496	8.16E-07	3.93E-10
18.1468926	8.10E-07	3.88E-10
18.2121699	8.04E-07	3.84E-10
18.2776816	7.98E-07	3.79E-10
18.3434297	7.92E-07	3.75E-10
18.4094141	7.87E-07	3.71E-10
18.4756367	7.81E-07	3.66E-10
18.5420957	7.76E-07	3.62E-10
18.6087949	7.70E-07	3.58E-10
18.6757324	7.65E-07	3.54E-10
18.7429121	7.59E-07	3.49E-10
18.810334	7.54E-07	3.45E-10
18.877998	7.48E-07	3.42E-10
18.9459043	7.43E-07	3.38E-10
19.0140566	7.38E-07	3.34E-10
19.0824512	7.32E-07	3.30E-10
19.1510957	7.27E-07	3.26E-10
19.2199844	7.22E-07	3.23E-10
19.2891211	7.17E-07	3.19E-10
19.3585078	7.11E-07	3.15E-10
19.4281426	7.06E-07	3.12E-10
19.4980293	7.01E-07	3.08E-10
19.568166	6.96E-07	3.05E-10
19.6385566	6.91E-07	3.01E-10
19.7091992	6.86E-07	2.98E-10
19.7800957	6.81E-07	2.95E-10
19.851248	6.77E-07	2.92E-10
19.9226562	6.72E-07	2.89E-10
19.9943203	6.67E-07	2.86E-10
20.0662441	6.62E-07	2.83E-10
20.1384258	6.57E-07	2.79E-10
20.2108672	6.53E-07	2.76E-10
20.2835684	6.48E-07	2.73E-10
20.3565312	6.43E-07	2.70E-10
20.4297559	6.39E-07	2.67E-10
20.5032441	6.34E-07	2.65E-10
20.577	6.30E-07	2.62E-10
20.6510195	6.25E-07	2.59E-10
20.7253027	6.21E-07	2.56E-10
20.7998535	6.16E-07	2.53E-10
20.8746738	6.12E-07	2.51E-10
20.9497637	6.07E-07	2.48E-10
21.025123	6.03E-07	2.45E-10
21.1007539	5.99E-07	2.43E-10
21.1766582	5.94E-07	2.40E-10
21.252832	5.90E-07	2.38E-10
21.3292812	5.86E-07	2.35E-10
21.4060059	5.82E-07	2.33E-10
21.4830098	5.78E-07	2.30E-10
21.5602852	5.74E-07	2.28E-10
21.6378398	5.69E-07	2.25E-10
21.7156777	5.65E-07	2.23E-10
21.7937891	5.61E-07	2.21E-10
21.8721875	5.57E-07	2.19E-10
21.9508652	5.53E-07	2.16E-10
22.0298242	5.49E-07	2.14E-10
22.1090703	5.45E-07	2.12E-10
22.1885996	5.41E-07	2.10E-10
22.2684141	5.38E-07	2.08E-10
22.3485176	5.34E-07	2.06E-10
22.4289082	5.30E-07	2.04E-10
22.5095898	5.26E-07	2.02E-10
22.5905586	5.22E-07	2.00E-10
22.6718203	5.19E-07	1.98E-10
22.753375	5.15E-07	1.96E-10
22.8352246	5.11E-07	1.94E-10
22.9173633	5.08E-07	1.92E-10
22.9998008	5.04E-07	1.90E-10
23.0825352	5.00E-07	1.88E-10
23.1655664	4.97E-07	1.86E-10
23.2488965	4.93E-07	1.85E-10
23.3325273	4.90E-07	1.83E-10
23.416457	4.86E-07	1.81E-10
23.5006914	4.83E-07	1.79E-10
23.5852266	4.79E-07	1.78E-10
23.6700645	4.76E-07	1.76E-10
23.7552109	4.72E-07	1.74E-10
23.8406602	4.69E-07	1.73E-10
23.9264199	4.66E-07	1.71E-10
24.0124863	4.62E-07	1.69E-10
24.0988633	4.59E-07	1.68E-10
24.1855527	4.56E-07	1.66E-10
24.2725508	4.52E-07	1.65E-10
24.3598633	4.49E-07	1.63E-10
24.4474883	4.46E-07	1.62E-10
24.5354297	4.43E-07	1.60E-10
24.6236875	4.40E-07	1.59E-10
24.7122637	4.36E-07	1.58E-10
24.8011562	4.33E-07	1.56E-10
24.8903711	4.30E-07	1.55E-10
24.9799062	4.27E-07	1.53E-10
25.0697617	4.24E-07	1.52E-10
25.1599414	4.21E-07	1.51E-10
25.2504473	4.18E-07	1.49E-10
25.3412754	4.15E-07	1.48E-10
25.4324316	4.12E-07	1.47E-10
25.523918	4.09E-07	1.45E-10
25.6157305	4.06E-07	1.44E-10
25.707875	4.03E-07	1.43E-10
25.8003496	4.00E-07	1.42E-10
25.8931562	3.98E-07	1.41E-10
25.9862988	3.95E-07	1.39E-10
26.0797754	3.92E-07	1.38E-10
26.1735898	3.89E-07	1.37E-10
26.2677383	3.86E-07	1.36E-10
26.3622285	3.84E-07	1.35E-10
26.4570566	3.81E-07	1.34E-10
26.5522266	3.78E-07	1.33E-10
26.6477402	3.75E-07	1.31E-10
26.7435957	3.73E-07	1.30E-10
26.8397949	3.70E-07	1.29E-10
26.9363418	3.67E-07	1.28E-10
27.0332383	3.65E-07	1.27E-10
27.1304805	3.62E-07	1.26E-10
27.2280723	3.60E-07	1.25E-10
27.3260156	3.57E-07	1.24E-10
27.4243125	3.54E-07	1.23E-10
27.5229629	3.52E-07	1.22E-10
27.6219648	3.49E-07	1.21E-10
27.7213262	3.47E-07	1.20E-10
27.8210449	3.44E-07	1.19E-10
27.9211211	3.42E-07	1.19E-10
28.0215566	3.39E-07	1.18E-10
28.1223555	3.37E-07	1.17E-10
28.2235176	3.35E-07	1.16E-10
28.325041	3.32E-07	1.15E-10
28.4269316	3.30E-07	1.14E-10
28.5291855	3.27E-07	1.13E-10
28.6318086	3.25E-07	1.12E-10
28.7348027	3.23E-07	1.11E-10
28.838168	3.20E-07	1.11E-10
28.9419004	3.18E-07	1.10E-10
29.0460117	3.16E-07	1.09E-10
29.1504922	3.14E-07	1.08E-10
29.2553516	3.11E-07	1.07E-10
29.3605879	3.09E-07	1.07E-10
29.4662031	3.07E-07	1.06E-10
29.5721953	3.05E-07	1.05E-10
29.6785742	3.03E-07	1.04E-10
29.7853301	3.00E-07	1.04E-10
29.8924727	2.98E-07	1.03E-10
30.000002	2.96E-07	1.02E-10
