1.0	0
1.5	0
2.0	0
2.5	0
3.0	0
3.5	0.000000248134
4.0	0.000000248134
4.5	0.000000248134
5.0	0.000000248134
5.5	0.000000248134
6.0	0.00000037116
6.5	0.00000501928
7.0	0.0000355864
7.5	0.000155127
8.0	0.000469096
8.5	0.001198802
9.0	0.002404817
9.5	0.004262853
10.0	0.006797139
10.5	0.00976067
11.0	0.013139426
11.5	0.016657829
12.0	0.020132875
12.5	0.023485752
13.0	0.026663705
13.5	0.029326732
14.0	0.031663877
14.5	0.033650722
15.0	0.035343085
15.5	0.036434745
16.0	0.037405383
16.5	0.037958689
17.0	0.038231802
17.5	0.344480969
18.0	0.037700396
18.5	0.037034781
19.0	0.036391774
19.5	0.091994535
20.0	0.002177827
20.5	0.002047714
21.0	0.00204263
21.5	0.002097516
22.0	0.002192844
22.5	0.002327092
23.0	0.002471231
23.5	0.002625222
24.0	0.002770206
24.5	0.002906998
25.0	0.002999858
25.5	0.003061445
26.0	0.00305761
26.5	0.002988173
27.0	0.002822773
27.5	0.002574966
28.0	0.002232889
28.5	0.001814777
29.0	0.001289986
29.5	0.000669588
30.0	4.09E-05

